text_id_kaggle,full_text,gender,grade,race_ethnicity,num_words,num_words2,num_words3,num_sent,num_para,num_word_div_para,MTLD,TTR,Type,Token,task,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions
B68C62AB1515,"Careers are a big part of a person's life. People can choose from thousands of careers that interests them. Careers usually tell a person's personality. A lot of people take careers very seriously and want to know more about careers. Students committing to a career at a young age is a good idea because students will know what a career is really like, they will find something fun to do everyday, and they won't have to worry about it in their adult lives.

Students committing to a career at a young age is a good idea because students will know what a career is really like. Some students lack information about becoming a doctor. Students often don't know what it is like to become a doctor, or know the basics. In order for students to obtain information and knowing how to treat a patient, they need to experience it physically. It is a good idea for students to take action in a career because they will get more information about it. In addition to knowing what is like to become a doctor, students can look up a career they want to know more information about. For example, if a student wants to know more information about dentistry, they can easily research what do you need to do to become a dentist. Students should engage in a career early because they can find a lot of resources to get there.

A second reason students should be in a career early is because they will find something fun to do. Most students don't really do anything after school or in their free time. The students who don't take action in doing anything, will more likely become miserable and bored. For these students the only thing they should do is join in after school program that helps and educates students about careers. Students should be involved in a career at a young age because a lot of students don't know what to do in their free time. Also, students don't really have a hobby they can do. Students sometimes don't really think about having a hobby that can keep them happy. Students can find that hobby by taking part in a career and actually find something that really interests them.

Students need to be in a career at a young age because they will find something that is important to them.

A final reason students should commit to a career early is because they won't have to worry about it in their adult lives. Most teens don't know what they wanna do later on as they become adults. These people usually struggle in finding a job, and also getting that job. If a student spends extra amount of time in school reading and getting information about a career, they won't have that problem later on. In fact they will easily know what they want to do. Students who get into a career at a young age won't have any problems in finding a job later on. In addition to finding a job, students as they get older won't have any stress on what they want to be. When students graduate high school they are pressured in finding a job, which makes them really stressed. Some students aren't as stressed as others because they already know what interests and them and what they wanna be.

If a student who doesnt know at all what they wanna be, they should spend lots of time on researching and attending career based programs to give them an idea or two on what to be. Students should part of a career at a young age because they won't be as stressed.

Some people firmly believe that students should not commit to a career at an early age because they arent well educated about a career. Unfortunately, these students are more likely to have problems later on when finding a job. In order for students to fully know about a job is to take part in a career fair or just overall being in a career so they can be sucessful when doing so. Students should commit in a career early because they will be more educated in a career. In addition to, they will find a hobby in their free time. Finally they won't have any stress or problems later on in finding a job. ",Female,11,Asian/Pacific Islander,698,747,727,39,7,103.8571429,41.80991527,25.70281124,192,747,Independent,Not economically disadvantaged,Career commitment,4.5,4.5,4.5,4.5,4.5,4.5,4.5
8B1883B7393C,"In certain societies, students of young age are required to identify a career by the time they enter high school. However, others may believe that this will bring too much stress and pressure on 14 year old students, that is expected to pick a career when they are not a hundred percent sure. Schools should just stay with the required core classes, and if a student wishes to join a class where they give more attention to their career, they may. Students in high school should not be expected to take courses that guide the students to a specific career, because young students are not sure of what they want to pursue and specific courses can be too stressful for a young mind.

These young students should not be forced to identify a career in the eighth grade. The school faculty should not expect upcoming freshmen to know what they would like to pursue in the future and to take courses that guide them towards that career. These students can change their minds, at any moment in their years at high school. As a child one would want to be: a singer, a doctor, an astronaut, or a race car driver, these are all realistic career choices. But as one grows up one can change their mind and starts to find new interests, one becomes more mature about their future. For example, an average student can say they want to be a writer and then decide after a year now they want to be a teacher. Many things in ones life can impact what one's career will be like teachers, parents, role models, and oneself. Many students do not usually know what they would like to pursue till like junior or senior year, it is a choice that is made as you grow up.

The specific courses, that are given can be very stressful for a young mind. Having a high school student come to school to study toward a specific career everyday can be stressful. Many students also have special commendations and will seek more attention than others or will need extra time with schoolwork. Many students also do after school circulars, which can add even more stress to those students. For certain careers, students may be required to take a high level of math or an AP class. For example, if a student would like to pursue a career in electric engineering they may need to take calculus and an engineering class, not adding the fact that the student will still need to take their core classes. These courses can be very stressful depending on the young mind, everyone learns in a different way.

In conclusion, high schools should not expect students of young age to know what career they want to pursue and have them take courses. This expectations can cause students to force themselves to choose a career and be overly stressed. However, the courses can prepare the students for college and their future career. The courses can also help the student understand their career choice in more depth. The courses can lead you to a bright future. The schools that require the students to identify a career are just helping the young minds of today go the right direction. ",Female,11,Hispanic/Latino,504,545,544,25,4,136.0,62.12027755,37.79816514,206,545,Independent,Not economically disadvantaged,Career commitment,4.5,5.0,4.5,4.0,4.5,4.5,4.0
6E451C099E41,"Do many people already know what they want to be when they grow up at such a young age? Does everyone know what they want to be when they grow up by the time they enter high school? Some people think that students at a young age should know what they want to be when they grow up. Kids should not have that stress or pressure on them when entering high school. Kids should have the opportunity to play sports or do extracurricular activities, or any clubs they would like to be in, instead of worrying about what classes they should take because of their career goals.

In some societies, people think and say that students at a young age should already know what kind of career they want to have by the time they enter high school. However, more people believe students should not know what career they want to have until once they are in high school. Kids are too young, and have too young of a mindset to be thinking about what they want to be when they grow up. Kids are too immature and are not prepared to make those types of decisions on their own. They should not have to worry about what they want to be at such a young age.

Sometimes, kids can decide on one thing but then halfway on their journey or goal they decide to change it and make another goal, that is different. Some are indecisive and can change their choices. Students should be able to pick however many classes they would want to have, not knowing what they want to be when they grow up. They should have the freedom of picking what they want to do in high school. Therefore,also not having to pick specific classes for their career goals. when choosing a career goal it should be while that person has time to think about it and when they have not a lot of things to worry or stress about.

Some kids have already decided on what they want to be when they grow up, but it is best if they do not decide yet because, it limits their choices to what they can decide later in the future. Having many options to choose from, is better when they are in high school because students can explore what they want to decide to pursue after. Choosing more than one is better and narrowing down the options as to what they have an overall general idea in what area they want to pursue after. Pursuing a career goal is tough but always good to have the time to decide what fits best for people.

In conclusion, some people believe that students at a young age should not know what they want to be when they grow up starting high school. It limits their choices. limits the wide variety of options for careers. Makes students stress out about having to choose a career at a young age. Too much pressure in such little time. Students are indecisive when it comes to making tough decisions. Kids minds are not yet developed at a young age yet. So in conclusion kids should not have decided what they want to be when they enter high school.                                            ",Female,11,Hispanic/Latino,536,546,545,28,5,109.0,54.04431438,28.57142857,156,546,Independent,Not economically disadvantaged,Career commitment,4.0,4.5,4.0,5.0,4.5,4.5,4.0
6C56ECAA2111,"Students should not be expected to commit to a career by the time they get to high school. Its such a difficult and important decision to make, that not even students that are about to graduate high school know the answer to. Students also have a life outside of school that they have to keep up with and manage like their friendships. Going into high school is a very hard transition for all students especially mentally because they have to adapt to lots of new things.

Choosing a career at a young age is not the best decision for students its a very important choice that stick with you for the rest of your life. It would be too early for students to know what they want to study. Their still young and have to develop their mentality. They should have time to try different course that they are interested in during high school and not choose right away. They would feel forced to choose a career that they really don't want to take. Waiting out the four high school years would be the best decision because they would still have time to take different courses and see which course they are really interested in.

Besides school students have a outside life that they have to deal with good or bad. It's a very hard thing to manage between school and friendships. Every family has something they have to overcome and it takes a toll on students. Most of the time students dont know how to overcome those family challenges. Friendships and dating also take a toll on students because everything is so new to them that they dont know how to deal with it. Transitioning into high school is really were all the dating and friendships start going on. They get overwhelmed by things going on outside of school that it gets hard for them to be focused in school.

During the transition of middle and high school students start to develop and mature their brain. They start to re think their actions but still dont make the best decisions. Choosing their career when transitioning into high school would not be the best idea. It's too much stress for a young developing brain students tend to mature the most during their high school years. Not only do they mature and develop, but they also have to adapt to a whole new environment. Adapting to a whole new environment that you've never been in is a very hard thing to do. It would be too much for a young student to have to choose a career.

Identifying a career by the time you get to high school is not the best idea for students. It already takes time for students that are about to graduate high school to choose what they want to take as a career. Their is things that go on in the outside besides school that students need to overcome. Their brains arent fully developed while transitioning into high school. Choosing a career while transitioning into high school is a very risky thing to do that should be wated out till your last year of high school.",Female,11,Hispanic/Latino,492,534,530,29,5,106.0,49.53712121,31.46067416,168,534,Independent,Not economically disadvantaged,Career commitment,4.5,4.5,4.0,4.5,4.5,5.0,4.0
876CDA4D152D,"Do you think that all students have the capacity to commit to a career at a young age? In this paper I will argue about how students do not have the ability to commit to a career at a young age. Students shouldn't commit to a career, because they can change their mind, they are not good at only one thing or they don't want to do anything.

A lot of people I know keep changing their mind, they are not ready to keep doing only one thing for the rest of their lives. My sister is an example: She is now almost about to finish her career but she wants to leave it because now she is interested in another thing. When she was in high school the career that she is in right now wasn't something that she wanted because she didn't like it, she does now, but she wants to do other things. For some people is not easy to stick with something, because they will keep changing their mind.

Since I was young I wanted to do a lot of things in life. I can't commit to only one career because there is so many things that I want to do and like to do, for example: When I was 6 years old I liked playing the guitar, I still like to play the guitar but it is no something I want to to as a career. At 3 years old I loved to dance, it is something that I will always like to do but that is not something that I see myself doing for the rest of my life. And when I was 10 years old I started to draw, I started by drawing animals or any cartoon character, but now I draw whatever comes to my mind, however, it is not something I want to keep doing. Since there is not only one thing I like to do I can't commit to only one thing in life and If i do commit, later in life I will probably regret doing it.

There are many students at my age that really don't want to do anything with their life or they don't have the ability do it. Some drop out of school because it is no something they are interested and probably it's something they are not good at and give up. Most of them just want to stay home and do nothing. They stay at their parents house, which is not bad, but they stay there and do not look for any job. Some look for jobs but it is not something they like, it is something that is easy and can get them money to survive.

Some say that all students can commit to a career, but they are wrong because not all students have the same mind sets as other students. At a young age not all students can do a career. In the future most of the students wont want to stick to only one career because they wouldn't only like one thing, so they should decide when they are ready and really know that the career that they are choosing will be the one that wont get tired of doing it. ",Female,11,Hispanic/Latino,530,552,542,20,5,108.4,36.02147982,28.80434783,159,552,Independent,Economically disadvantaged,Career commitment,4.5,4.0,4.5,4.5,4.5,4.0,4.0
A98482015F5A,"There are many instances where people have the mindset that you must be doing something constantly in order to achieve the most. I believe that having this mindset is terrible and is not beneficial to the person. I believe this because if you take the time to rest you will find that it allows you to regain a creative mindset, it allows your work to regain its quality, and taking time to rest serves many health benefits.

Regaining a positive, creative mindset serves many purposes. Having a creative mindset will allow you to think freely, and come up with brilliant, unique ideas that give you an advantage over possible competition. For example, if you are constantly writing all the time you are not giving yourself time to create unique ideas that separate you from the rest of the competition. Another example we can use for this scenario is when an entrepreneur is constantly trying to start a business without taking a step back and allowing themselves to come up with a unique idea that they have passion for. Where as if someone who does take breaks is working in the same field as another individual they are working less, but achieving more because their ideas are more unique and thought through.

When you are constantly working there is a high chance that your work may lose its quality. When an individual is working the factor that they must think about most is the quality of the work they are providing. If the quality of the work is not there then it completely takes away from the rest of the qualities from that body of work. For example, if a man wants to sell a product, and he puts hours upon hours into this item but there is no quality then the item will not sell. Where as if the man takes constant breaks focusing on quality, and not quantity then the item will have a lot more attraction from people.

Being idle sometimes rather then working persistently also has its benefits. When working diligently all the time there may be times where you may be very stressed out or you've tired your body out, but these problems can be avoided. These problems can be avoided by taking breaks, taking breaks allows your mind to relax and release stress that has been piled over a certain amount of time. For example, if you are a athlete and you are constantly over working yourself there is a high chance you may get injured, but if you balance yourself and take breaks you are allowing your muscles to heal themselves which also boosts your performance for the next practice or game. Allowing yourself to take breaks also improves the quality of the work you provide whether its paperwork or sports.

Although some people think never being idle is a good thing because you can achieve more work with no set backs. I still think that being idle serves a purpose because you want to be able to incorporate quality into your work, you also want to be creative when it comes to providing, and lastly you want to be able to gain the benefits from relaxing your body and your mind. Finally, if you are one of the individuals who like to work diligently without breaks, you should at least consider taking a break once because it will not hurt you, and if anything it will help you.",Male,11,White,553,576,575,21,5,115.0,52.4600631,37.5,216,576,Independent,Not economically disadvantaged,Being busy,4.0,4.5,4.0,4.5,4.5,4.5,4.0
C928D32FE5C5,"Are vacations a necessity to us and to our success? Why do we need them? While some say that inactivity gives us time to reinvent ourselves. Others believe that it instigates procrastination. Inactivity serves a purpose because it keeps us from giving up and it allows us time for new ideas.

Inactivity serves a purpose because it keeps us from giving up. For example, I was once taking a very long test that lasted around 4 to 5 hours. At first, I was just guessing my way through it because I was very tired and ready to give up. Then, we were given a five minute break so I got up and walked around a bit. After walking for a few minutes, I was energized and ready to finish the test. With my new found energy, I was very content with the test and my score. In fact, students who take mental breaks during long testing periods score 31% higher than the ones who did not take any breaks. In conclusion, inactivity keeps us enthusiastic about our work.

Inactivity serves a purpose because it allows us time for new ideas. For example, one of my friends named Generic_Name once did not go to school for three days. During these three days, she organized her school essentials and cleaned up her room. Since she was working on a project before the break, she had time to finish it and she even had another project idea for her science class. She obtained a good grade on both projects. In fact, students who have taken breaks during long tests, like the SOL, say that after their break they had a better understanding of the test. Even the workforce workers are encouraged to take a few days off. It helps the worker get more creative. Even the owner of a business need a vacation. In fact, around 56% of entrepreneurs say that they came up with at least one new idea after a vacation. Inactivity helps prepare our minds for when we are active.

Inactivity serves a purpose. Inactivity keeps us from throwing in the towel. it gives us a mental break; which, creates time for new ideas. Some believe that inactivity encourages laziness. However, it gives us time to rejuvenate our attitude and our mindset. If we take more breaks, to let our mind wonder, we would be more effective in anything it is we are doing. ",Female,10,Black/African American,388,404,404,30,4,101.0,67.2386406,46.03960396,186,404,Independent,Not economically disadvantaged,Being busy,4.5,4.5,4.5,4.5,4.5,4.5,5.0
BDAE1D4B6C20,"The quote, '' hard work pays,'' means a lot when it comes to doing something and one staying idle. The world today upgrades itself each and everyday,which tells us that we should always be doing new everyday as humans.

Although some people say that been idle is the best way to go because it relaxes the body and gives it a new form of strength actually doing something always not only exposes one to new ideas and strategies but also makes the human body active and vibrant at all times. There are a lot of chances one can benefit from been productive other than been idle.

To start with, there are a lot of goodness in been productive than been an idle man. People who invest in their time to produce something meaningful are known across the globe because of their hard work and dedication. Due to how hardworking they are, they get the chance to explore new ways of doing things and new ideas that would help them in their next exploitation. For instance, since Bill Gates is hardworking man, he is known across the globe and due to this he has been exposed to other new things that would help him in whatever he is doing now. Again, when there is a football match between two different teams, and if one team is seen practicing so hard than the other, it would be considered that the team seen practicing the most would deliver more than the other team with no doubt.

Moreover, doing something always makes an individual active and lives longer than been idle. A person who is seen to be doing something productive all the time is considered to be adding more years to his or her age due to the fact that working tirelessly everyday helps keep the body in form and shape which by so doing prevents diseases that attack people. For instance when a person walks about a half and a mile to work everyday, it is very difficult to see that individual get sick because the body is always busy looking for something to do. On the other hand, idleness brings nothing but retrogression and failure because you're not able to bring forth anything productive and therefore it becomes a waste of time,energy and resources. One can make the comparison so easily between a productive person and someone been idle, a productive person can always be seen advancing from one stage to the other while an idle person will be seen at the space that he is at always.

Furthermore, when people say '' time is money,'' they are definitely talking about how one is able to use his available to produce something meaningful for himself to get money and have some other benefits as well. No one gets rich by just sitting at home, folding his hands and just expect something to happen. People may argue on this that one can make it in life when he or she inherits the possession from his family. This may be true because you may have everything to yourself but everything will be squandered if one does not work hard to top it up or add more to what he has. People choose idleness because it is more relaxing and the easiest way to go because you just sit there and wait for whatever happens to happen. Been idle can also affect a person in way or the other. In the sense that, if a person is seen to be at one place all the time, it may be considered that the person may be lazy and this may deprive him off certain opportunities that might help him in one way or the other.

Last but not least, working hard or been productive gets one a recognition or a specific type of award that goes a long way in life. There is no doubt about the fact that people who work hard are awarded the most and are the ones that are shown to the world for others to see and emulate their footsteps. For instance, Usain Bolt has been winning almost all his race in the Olympics and it sends a good message about him to the world because of how hardworking he is. Due to this someone else can decide to emulate his footsteps to become a world star like him.

Again no one chooses to be last in whatever he is doing but rather aims at the high spot. Although some people say that been idle is the best way to go because it relaxes the body and gives it a new form of strength actually doing something always not only exposes one to new ideas and strategies but also makes the human body active and vibrant at all times.

It always good to look at the brighter side of good and it is always advisable to go for what is right. Productivity brings a lot of good things in a person's life than any other thing a person can think of while Idleness brings nothing but retrogression in one's life.",Male,11,Black/African American,830,853,850,29,8,106.25,70.10652438,33.64595545,287,853,Independent,Not economically disadvantaged,Being busy,3.5,3.5,3.5,3.5,4.5,3.5,3.5
1E11EA73C7B3,"Inactivity will most definitely not get you anywhere in life. By not giving up and always doing something, you'll accomplish more in your lifetime. You'll learn a lot in the process, and you'll also set a great example for others.

There's a good amount of people who are good at something in life, but never get the opportunity like other's to be successful at it. For example, sports. If your good at sports nowadays, you can easily make it to the big leagues and have a good salary, if and only if, your focus and show that you want it more than others. You gotta be unique in someway. Because if you think your good enough already and sit back and think that there's no one better than you out there, then your wrong. That means your mentality is not set for success, it's set for failure. If you decide to be Idle, you'll lose your chance to make it to the big leagues because there's many people out there who are hungry and are willing to take that spot from you. For example, Ousmane Dembele, former Barcelona player, took the starting spot from Philip Coutinho. Because at practice and some games, Dembele showed that he had what it takes to start over Countinho. Coutinho did suffer an injury, but when he recovered, he pretty much became Idle and Dembele was already far ahead from what Coutinho was when he started.

When you decide that you want to be successful, it's not only good for you, but also for others. Because your setting a good example,for people that look up to you, younger siblings, etc. I'd rather die trying to be successful, than not, because then I know I made someone happy, like my family. Trying isn't going to harm you, matter of fact, It'll get you somewhere in life where It will only motivate you to do more, and become a better person. A person like me, would never become Idle because i've witnessed what happens when a person becomes Idle. Especially High School students. I've seen many students get jobs and lose their interest in school because they've ""found"" an easy way to make money. And many think that they don't need education, that's why I, myself, haven't had the interest to look for a job at the moment. I witnessed my cousin, get a job at Wendy's, going from straight A's and B's, to becoming Idle towards school and finishing the year with all F's and only one D. That's why I encourage students not to get a job right away when they become 16 years old. I would rather wait for the summer, get a job, and make money. Because you can't also sit around and not do anything in the summer.

Everyone gets to that one point in life, where they'll find themselves being Idle, but that's great because they learn from it. They learn what's bad from it, and hope to never be like that. At least I've learned from it. I suffered a bad injury freshman year, which lead to my downfall a little bit because when I came back from the injury, I noticed that I wasn't the same anymore. My team mates were telling me that I'll most likely never be the same again and that another person was gonna take my spot. I took their words, and trained harder than ever. I became a better player than I was, took me a bit of time, but I got there. And that inspired me a lot, I even started playing with better people so that I could learn from them. I pushed myself out side of my comfort zone, but it payed off. I inspired my brother to also become a goalkeeper, he now trains with me every weekend.

Thomas Jefferson states that by always doing something, you'll accomplish more, and it's a wonderful thing when people acknowledge that. I, in fact agree with him, because when you're Idle, you most definitely won't get anywhere in life. There's always something to do out there, for every human being. You just have to push yourself outside of your comfort zone, and do things in life that makes you happy.                                                                            ",Male,11,Hispanic/Latino,678,746,707,38,5,141.4,56.35075411,37.26541555,278,746,Independent,Economically disadvantaged,Being busy,4.0,3.0,4.0,4.0,4.5,4.5,4.0
8B8E152F28F3,"Is Being Inactive Worth It

Is always working worth not taking a break? Those who are always active, can finish a lot of work; however, inactivity serves a purpose in our life. Being inactive sometimes is beneficial for people because they need a mental break, physical break and to stay healthy.

Firstly, being inactive sometimes is beneficial for people because they need a mental break. By taking a mental break people can come up with fresh and new ideas. Always working can take away people's ability to think about new and fresh idea's. Also, always working can make people be more serious and not be happy. If people are always doing something, that can cause them to have depression because people would be overworked. In conclusion, being inactive sometimes is beneficial for people because they need a mental break.

Secondly, being inactive sometimes is beneficial for people because they need a physical break. If people are always working, they wouldn't have enough time to spend with their family and family is one of the most important part of our life. In addition, friends are also very important part of our life's. If people are constantly working they can't visit their friends and this can cause a weak relationship between friends. If people always work they can't enjoy their life because they are constantly working. They wouldn't be able to do things they love doing. In conclusion, being inactive sometimes is beneficial for people because they need a physical break.

Thirdly, being inactive sometimes is beneficial for people because they need to stay healthy. Working a lot can cause problems to people's health. One major health risk can be a heart problem. Working a lot can cause stress and that is not good for people's health. Stress is known to cause heart problems, one major heart problem is heart attack, which it can translate to death. Also, working takes a lot of energy; which is why, people can be very tired and not get enough energy which is not good for people's health. By being inactive people can get some energy back. In conclusion, being inactive sometimes is beneficial for people because they need to stay healthy.

Finally, Being inactive sometimes is beneficial for people because they need a mental break, physical break and to stay healthy. By taking a mental break people can come up with fresh and new ideas. If people are always working, they wouldn't have enough time to spend with their family and family is one of the most important part of our life. Working a lot can cause problems to people's health. One major health risk can be a heart problem. Not always working is beneficial for people because they need a mental break, physical break and to stay healthy.",Male,11,White,460,476,464,30,6,77.33333333,39.24980491,25.42016807,121,476,Independent,Economically disadvantaged,Being busy,5.0,5.0,4.5,5.0,4.5,4.5,5.0
A91E59572DA0,"Technology had been a useful tool for the man to make his life easier. Cellphones, smart watches, and more make information very accesible and easy to find. But technology also has a negative impact on social relations, as it reduces human contact and promotes lazyness. The main target is the youth, which is more exposed to technologycal advanced nowadays.

When we think about technology, social media comes related too. For some, especially teenagers, these websites work as entertaining platforms, useful to share memories and talk with friends and new people. While these can make contact easier, the risks become higher when social media is not used properly. Posting personal information, such as your adress, cellphone, or location, is an irresponsible action which could lead to unsafe situations. Websites like Facebook and Instagram make identity theft easier: as they reduce human contact, people can take advantage of the users by introducing themselves first as a 'new friend,' to then execute their real intentions. For instance, kidnap and monetary robbery are the most popular cases that come out of social media.

In addition, social wesites and items like phones can be utilized in the way. There have been lately a lot of users claiming that their phones are listening at all moment, a tactic which could be useful to spy on people. As this theory has not been confirmed yet, it could be easily enforced by anyone with the required knowledge.

Productivity is another factor influenced by technology. The main purpose of most technological items is to make our lives easier and, in some cases like hardwork larbor, it can be very efficient. But when people start spending hours with these objects, the development of dependency towards technology could increase. Video games, for instance, have become the addiction of many kids, who stop performing their typical responsibilities in order to play with these. This is another way human contact is reduced, which will have a significant impact in their future lives. To develop social skills at a young age is very important for kids to succeed in the future. It's true that many factors affect the achievement of succeess and it can not be predicted by the skills a person has; but what it's true is that we are always going to be exposed to social interactions and it's neccessary to learn how to manage them.

A solution for this problem could be in the parents' hands. Enforcing limitations on the use of technology not only will create a stronger relationship between them and the children but it will be beneficial for the kid's future.

After all, technology has become a advantage for many of us in our daily life. However, it's important to stay aware about its risks and exercise a responsible behavior when using it. Moreover, we shouldn't let it take total control of our actions and enjoy in-person relations more. ",Female,11,Hispanic/Latino,441,488,481,25,6,80.16666667,103.142182,50.40983607,246,488,Independent,Not economically disadvantaged,Impact of technology,5.0,5.0,4.5,5.0,5.0,4.5,4.5
D45494CE3D2E,"Human survival depends on technology, we can not live without it. Technology is used in our everyday lives, from the very moment we open our eyes to the end of the day when we go into our sleep. Technology has really advanced a whole lot in comparison from the first telephone made up, to todays modern devices. Technology may have a negative impact to it, since technology is everywhere it is almost impossible to keep out of reach. Young children start to us it to early in life, they get addicted and they cry if it is taken from them. Technology may have that negative affect but it has many positive affects that come from it as well.

The beginning of technology all starts back when the first telephone was created by Alexander Graham Bell. The telephone he had created is much different from the ones you see today in everyday use by millions of people. His creation of the telephone was like a brick, very big and heavy. That device was more of a at home used only kind of device, not something you could easily just carry around with you. his invention probably was not the most popular right away since everyone was so use to living with out one it was not much of a necessity. As time progressed other inventors took Graham bells invention and invested further into it, adding and taking away things it had. For one the size and weight of it was changed by a lot through out time as well as the capability of what you could do on it. At first it was used only to transfer calls to communicate with somebody verbally without having to be face to face or even at close distance with them. Many individuals wanted to be the inventor of a phone and there are more than one, therefore because of this there are different companies, not just one that produces electronic devices. Around the early 2000's Apple, which is one of the biggest electronic device companies had released the first Iphone. Everyone and everywhere all around the world people were purchasing Apples new product. Throughout the years Apple has made so many products for people to purchase from cell phones,earphone, tablets, computers, watches, portable chargers, to just about anything for people to buy that they may use in there everyday lives.

Though all these advancements in technology may have caused some negative impacts in life such as that children from a young age get addicted from them it has also helped them. Parents have a big impacts in this whether they decide to hand their children a electronic or not, most parents that do let them opporate a device usually have limitations in what they can do or watch and for how long. Letting young children use this technology isnt all bad, there are television shows that help them learn their shapes, colors, objects, movements and simply learn how to communicate with others before entering school, nothing wrong with being a little ahead of others. ABC mouse is one of many great resources online that help children with their education and it is also done in a fun way for them to learn and enjoy their studying.

Technology is used by everyone all around the world and even out in space! Everything around us is being technologically used by us, inside of our own homes and outside. Security cameras, the thermostat that keeps us warm in the comfort of our homes and AC that helps us cool down on hot sunny days, the foods and drinks we store away in our fridges and freezers, WiFi box, T.V(s), door bells, all of that technology and thats just in our homes. Outside everyday technology would be like he vehicle we use to get to our jobs, the traffic signals, GPS to help guide use to get to our desired destination. You have a paper due or something you really need information on whether it is school related or not and the library is closed or you just can not get in reach of one you can simply do your research from any location you may be in with a click and swipe on a screen like your cell phone or computer. Machines are technology used like those in hospitals that are seriously used for human survival when someone is terribly injured or a new baby is born. Technology is still progressing and it will only become more advanced through out time, everyday inventors and scientist use it to make new ways to cure up diseases, find out where they come from and how they can be prevented.

The creation of technology on our world has been very helpful to us all in every way possible, without it there are many possibilities of certain deaths and accidents that could have occurred if it did not exist. The amount of advancement that it had gotten to will only help it get greater so we can be prepared for future tragedies that we would not want this world to face. Technology has been an extremely positive thing that has happened in this world for millions possibly even billions of people who use it.             ",Female,11,Hispanic/Latino,846,877,873,32,5,174.6,76.52940078,40.82098062,358,877,Independent,Economically disadvantaged,Impact of technology,5.0,4.0,4.0,5.0,5.0,4.5,4.0
4A86F1C63480,"Technology has increased rapidly throughout the years and has strongly become one of the most important things in our daily lives. We have learned to grow and rely on our phones and the internet to help us and get us through our daily activities. Being able to do and achieve things online at the comfort of your own home make it more convenient and easier to get things done. The internet helps us gain and find new information that we are unaware of, view and shop for new products instead of going into actual stores, and most importantly the internet makes it possible for us to interact with loved ones and meet new people all around the world.

The internet is full of all different kinds of information. Many people post and upload new information about many different kinds of things everyday. Information posted by other people can help you learn and understand new techniques and ways to do things. Lots of students are home schooled and take online classes on their computer at home instead of being enrolled in a public school. The internet is also a good source for entertainment, there are many videos, books and games that you are able to watch, read and play to keep you entertained and occupied at anytime throughout the day.

Although not everyone is a fan of shopping online, there are a lot of people who find shopping online easier and faster then having to drive to go shop in an actual store. Many companies and stores that you find at the mall and other pubic shopping places also give you the option to shop at their online store. There are a lot of more options and a larger variety of objects and clothes sold online then inside the store itself. Many stores lower their prices online and add clearance sales so more people are attracted to shopping online for their better prices. Some stores can only be found online and only sell their products on their website.

Social media is one of the biggest reasons why people use technology. Instagram, Snapchat, Twitter and Facebook are all examples of social media. These apps allow you to share and post whatever you'd like on your profile with people around you and all around the world. You are able to chat and communicate with friends and family in all different kinds of ways no matter the distance, time or place. Theses apps are a great way to meet and associate with new people.

The use of technology throughout time has helped make our lives so much easier in many different kinds of positive ways. The internet keeps us on task and informs us with all the answers to our questions, keeps us entertained with different kinds of stores,music, shows and games, and helps us make new friends to communicate, laugh and associate with. Without the technology we have today, doing our daily activities and being able to contact all your friends and family would be much more complicated and difficult to do. Although we dont often realize it, technology has made a very strong impact in our lives and we should always be thankful for what it has helped us accomplish .",Female,11,Hispanic/Latino,514,540,539,23,5,107.8,59.6820413,42.22222222,228,540,Independent,Not economically disadvantaged,Impact of technology,5.0,4.0,5.0,5.0,5.0,4.5,4.5
